1:ItNr	2:Metric	3:StepSize	4:||Gradient||	Time[ms]
202	-0.019895	324.440023	0.000481	8.5
203	-0.000000	323.799258	0.000000	10.5
204	-0.002812	323.161858	0.000097	8.5
205	-0.309768	322.527792	0.000947	13.5
206	-0.167083	321.897034	0.001854	9.8
207	-0.102337	321.269554	0.001264	8.9
208	-0.000000	320.645325	0.000000	8.6
209	-0.339364	320.024320	0.001988	8.2
210	-0.000000	319.406512	0.000000	8.4
211	-0.059395	318.791875	0.000113	8.2
212	-0.508095	318.180381	0.002283	8.3
213	-0.177950	317.572005	0.001926	8.4
214	-0.276129	316.966721	0.000908	8.6
215	-0.046608	316.364504	0.000994	8.3
216	-0.000000	315.765329	0.000000	8.4
217	-0.056884	315.169170	0.000645	8.5
218	-0.000000	314.576003	0.000000	8.9
219	-0.000000	313.985804	0.000000	15.1
220	-0.327679	313.398548	0.002788	13.7
221	-0.001507	312.814213	0.000181	7.9
222	-0.066285	312.232773	0.000546	8.5
223	-0.155460	311.654207	0.002048	9.5
224	-0.508435	311.078491	0.008151	13.6
225	-0.435367	310.505602	0.001917	13.2
226	-0.516064	309.935518	0.001587	13.1
227	-0.563088	309.368217	0.001161	8.5
228	-0.002605	308.803676	0.000205	14.5
229	-0.000000	308.241874	0.000000	10.1
230	-0.101931	307.682789	0.000644	8.2
231	-0.066648	307.126400	0.000681	8.3
232	-0.045039	306.572687	0.003059	8.3
233	-0.000000	306.021627	0.000000	8.3
234	-0.113068	305.473201	0.002077	8.9
235	-0.000000	304.927388	0.000000	8.2
236	-0.005662	304.384168	0.000030	9.2
237	-0.582140	303.843521	0.002499	8.4
238	-0.053414	303.305427	0.001036	8.2
239	-0.466576	302.769867	0.003106	15.2
240	-0.098411	302.236821	0.001117	6.7
241	-0.422549	301.706270	0.002755	8.2
242	-0.206895	301.178196	0.001456	9.1
243	-0.000000	300.652580	0.000000	8.6
244	-0.613349	300.129402	0.000979	8.7
245	-0.000000	299.608645	0.000000	8.3
246	-0.000022	299.090291	0.000021	8.9
247	-0.247651	298.574321	0.001057	16.8
248	-0.064333	298.060718	0.000390	4.6
249	-0.001382	297.549465	0.000048	8.4
250	-0.238576	297.040543	0.001197	14.1
251	-0.000000	296.533936	0.000000	9.1
252	-0.011627	296.029626	0.000468	8.4
253	-0.000000	295.527597	0.000000	11.0
254	-0.000000	295.027832	0.000000	8.2
255	-0.320378	294.530315	0.001063	8.4
256	-0.000000	294.035028	0.000000	8.5
257	-0.009006	293.541956	0.000125	8.8
258	-0.226409	293.051083	0.001644	8.9
259	-0.000000	292.562393	0.000000	8.3
260	-0.000000	292.075870	0.000000	8.1
261	-0.037709	291.591498	0.000740	12.3
262	-0.103366	291.109263	0.000704	11.9
263	-0.418726	290.629149	0.002033	8.3
264	-0.000000	290.151140	0.000000	8.5
265	-0.094271	289.675222	0.000740	11.0
266	-0.237097	289.201380	0.001021	11.9
267	-0.090856	288.729600	0.000416	14.3
268	-0.346891	288.259866	0.002399	14.2
269	-0.000000	287.792165	0.000000	8.2
270	-0.000000	287.326481	0.000000	11.1
271	-0.463541	286.862802	0.001903	11.8
272	-0.075049	286.401113	0.001272	8.2
273	-0.306101	285.941400	0.001530	8.2
274	-0.413177	285.483649	0.001629	9.2
275	-0.000000	285.027847	0.000000	11.1
276	-0.000000	284.573981	0.000000	8.1
277	-0.002600	284.122037	0.000300	10.6
278	-0.000000	283.672002	0.000000	12.3
279	-0.216397	283.223863	0.002000	8.1
280	-0.000000	282.777607	0.000000	11.7
281	-0.439329	282.333221	0.002707	8.8
282	-0.229200	281.890692	0.001548	8.2
283	-0.000000	281.450008	0.000000	8.2
284	-0.000000	281.011157	0.000000	8.2
285	-0.290794	280.574125	0.001746	8.5
