1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
298	-0.389655	85.901549	131.139092	0.002619	10.8
299	-0.377390	86.850638	129.985064	0.003343	11.1
300	-0.377136	86.918587	129.903222	0.004160	6.3
301	-0.375024	87.918304	128.710893	0.001831	9.2
302	-0.361691	87.331472	129.408119	0.003410	5.8
303	-0.368780	86.817865	130.024575	0.002653	11.2
304	-0.369233	87.754507	128.904746	0.003572	7.7
305	-0.394754	87.167712	129.604036	0.002917	7.9
306	-0.368884	86.589293	130.300811	0.002252	5.9
307	-0.361965	86.474826	130.439589	0.004065	5.9
308	-0.364474	86.278569	130.678217	0.003005	16.0
309	-0.376229	85.691168	131.397682	0.003098	1.6
310	-0.383921	86.685409	130.184509	0.003722	5.9
311	-0.364914	86.140466	130.846659	0.003828	9.1
312	-0.385303	85.550999	131.570536	0.010145	10.0
313	-0.368075	86.550999	130.347205	0.003251	5.9
314	-0.380218	86.653467	130.223136	0.003220	7.2
315	-0.372907	86.063501	130.940721	0.004084	11.2
316	-0.351311	85.583443	131.530486	0.004038	8.0
317	-0.388095	86.364555	130.573560	0.005392	6.3
318	-0.381357	85.775305	131.294142	0.003795	10.3
319	-0.376324	85.184999	132.024036	0.004099	10.8
320	-0.382858	85.544092	131.579065	0.005093	6.0
321	-0.369054	85.046787	132.196104	0.003833	6.1
322	-0.387041	84.456480	132.936090	0.002156	5.9
323	-0.379381	85.385632	131.775052	0.002071	6.1
324	-0.392374	85.480690	131.657412	0.004794	11.3
325	-0.383558	86.011840	131.003934	0.002639	8.6
326	-0.365415	86.968444	129.843236	0.003471	4.6
327	-0.366022	86.790108	130.058058	0.005264	5.6
328	-0.362955	87.790100	128.862571	0.002515	8.7
329	-0.380834	88.789953	127.689026	0.004272	12.5
330	-0.370457	89.204972	127.208163	0.003803	6.5
331	-0.372182	90.204868	126.064374	0.004996	9.0
332	-0.389154	91.094859	125.063470	0.004128	11.8
333	-0.381835	92.094819	123.957686	0.004150	7.4
334	-0.365809	91.508986	124.603132	0.004931	8.4
335	-0.388283	90.918680	125.260341	0.002414	6.0
336	-0.373427	91.910583	124.159947	0.007882	6.7
337	-0.396590	92.876473	123.106834	0.004339	6.6
338	-0.362634	93.876473	122.035189	0.003484	6.1
339	-0.377397	93.286332	122.665343	0.001613	13.2
340	-0.371946	94.227505	121.663418	0.002166	7.5
341	-0.383883	94.302944	121.583817	0.001670	11.3
342	-0.384868	93.863951	122.048492	0.005759	11.0
343	-0.375157	93.427983	122.513495	0.003621	7.9
344	-0.385637	94.348883	121.535396	0.001885	1.5
345	-0.377519	93.786454	122.130892	0.002257	10.7
346	-0.386283	93.985301	121.919688	0.003810	11.0
347	-0.391303	93.487252	122.450071	0.008321	9.3
348	-0.388288	93.658963	122.266692	0.006529	11.0
349	-0.375309	94.658840	121.209689	0.002370	8.8
350	-0.376189	94.632130	121.237688	0.003590	12.4
351	-0.352576	95.333880	120.506357	0.003575	7.6
352	-0.384785	96.332302	119.480926	0.004929	5.9
353	-0.381819	95.742448	120.084616	0.003655	6.1
354	-0.359469	95.221276	120.623113	0.009089	6.0
355	-0.368460	96.221276	119.594092	0.003896	11.3
356	-0.375443	97.221276	118.582480	0.007718	7.1
357	-0.376528	98.221276	117.587838	0.005089	11.0
358	-0.356603	99.221276	116.609743	0.002063	6.7
359	-0.377144	98.641274	117.175048	0.007025	5.9
360	-0.386885	98.051215	117.755808	0.004287	6.0
361	-0.366993	97.460909	118.342601	0.002668	6.6
362	-0.386315	97.640479	118.163482	0.002454	6.1
363	-0.354862	97.394808	118.408673	0.003048	7.1
364	-0.359611	97.458702	118.344805	0.004600	7.3
365	-0.385705	96.871360	118.934507	0.003116	6.1
366	-0.357186	96.702460	119.105175	0.003565	5.8
367	-0.369507	97.702260	118.101981	0.007286	9.4
368	-0.376323	97.435679	118.367812	0.002801	7.2
369	-0.390850	97.293402	118.510178	0.004442	6.0
370	-0.369226	96.704722	119.102886	0.002647	5.8
371	-0.372524	96.813430	118.992989	0.002547	6.1
372	-0.362425	97.706501	118.097762	0.005140	7.4
373	-0.395963	98.695982	117.121493	0.005874	6.2
374	-0.385243	99.693249	116.153739	0.002950	9.3
375	-0.361896	100.666925	115.224183	0.005854	6.3
376	-0.364881	100.077802	115.784824	0.006370	8.6
377	-0.391726	101.077802	114.836373	0.002849	7.0
378	-0.383445	100.839193	115.061268	0.003848	13.2
379	-0.374738	101.836782	114.126827	0.004891	10.1
380	-0.354242	101.246522	114.677881	0.005273	6.7
381	-0.383077	100.656300	115.234247	0.004776	11.0
382	-0.371739	100.065994	115.796117	0.002768	8.7
383	-0.356714	100.959653	114.947622	0.003113	1.5
384	-0.377917	101.628315	114.320841	0.004974	5.0
385	-0.373073	101.038029	114.873799	0.003196	6.2
386	-0.374593	102.038013	113.940170	0.003425	11.3
387	-0.376225	101.449713	114.487587	0.005277	9.5
388	-0.377441	102.447717	113.562019	0.005162	5.9
389	-0.384978	103.447713	112.649496	0.005571	6.2
390	-0.367072	102.857424	113.186369	0.004537	11.3
391	-0.376523	102.267117	113.728401	0.003076	11.9
392	-0.387619	103.242107	112.835917	0.005045	8.1
393	-0.384311	104.242106	111.934976	0.003210	6.6
394	-0.368866	103.656325	112.460977	0.009244	9.3
395	-0.374794	104.656325	111.565989	0.003354	11.5
396	-0.389928	104.894318	111.355082	0.002656	9.6
397	-0.358927	105.810919	110.550197	0.004601	8.6
