1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
1707	-1.518507	304.718641	6.377426	0.002345	1.3
1708	-1.493488	304.834204	6.375164	0.003479	1.3
1709	-1.531119	305.090039	6.370163	0.002896	1.4
1710	-1.536501	305.303096	6.366003	0.001552	1.4
1711	-1.522374	305.363878	6.364818	0.003245	1.3
1712	-1.489645	305.365926	6.364778	0.002330	1.4
1713	-1.505924	305.384727	6.364411	0.002043	1.3
1714	-1.496291	305.379544	6.364512	0.002135	1.7
1715	-1.484959	305.396861	6.364174	0.002156	1.3
1716	-1.510717	305.390466	6.364299	0.001686	1.2
1717	-1.520982	305.429966	6.363529	0.001634	1.5
1718	-1.521734	305.422089	6.363683	0.001735	1.3
1719	-1.515444	305.417228	6.363777	0.002352	1.3
1720	-1.466551	305.410377	6.363911	0.001558	1.3
1721	-1.533803	305.411358	6.363892	0.001263	1.3
1722	-1.495015	305.425254	6.363621	0.002633	1.3
1723	-1.471342	305.439725	6.363339	0.001756	1.3
1724	-1.502480	305.461065	6.362923	0.001764	1.4
1725	-1.516103	305.465241	6.362841	0.002138	1.4
1726	-1.531976	305.456469	6.363012	0.003248	1.3
1727	-1.531251	305.434216	6.363446	0.004091	1.4
1728	-1.532277	306.060302	6.351265	0.002804	1.6
1729	-1.529477	306.035201	6.351752	0.003009	1.3
1730	-1.507209	306.203916	6.348477	0.001041	1.3
1731	-1.494917	306.198852	6.348575	0.001851	1.5
1732	-1.521919	306.199609	6.348561	0.002128	1.6
1733	-1.523425	306.247955	6.347623	0.002560	1.3
1734	-1.485089	306.336507	6.345906	0.002027	1.4
1735	-1.513013	306.391155	6.344846	0.002233	1.4
1736	-1.547940	306.440595	6.343888	0.003105	1.3
1737	-1.496507	306.490025	6.342931	0.003285	1.5
1738	-1.508837	306.507562	6.342591	0.003110	1.6
1739	-1.528119	306.650304	6.339828	0.001767	1.6
1740	-1.522938	306.673079	6.339387	0.001765	1.6
1741	-1.509564	306.716661	6.338544	0.002076	1.7
1742	-1.508430	306.725686	6.338370	0.000849	1.3
1743	-1.493265	306.726882	6.338347	0.001418	1.3
1744	-1.521338	306.726578	6.338352	0.002692	1.2
1745	-1.537182	306.712217	6.338630	0.003867	1.4
1746	-1.529105	307.057880	6.331951	0.002261	1.4
1747	-1.525625	307.069426	6.331729	0.002316	1.4
1748	-1.506336	307.142347	6.330321	0.002209	1.3
1749	-1.521815	307.251618	6.328214	0.001908	1.3
1750	-1.507407	307.283370	6.327602	0.001581	1.5
1751	-1.453309	307.273383	6.327795	0.001690	1.6
1752	-1.527082	307.298908	6.327303	0.003210	1.3
1753	-1.538180	307.383057	6.325681	0.002798	1.3
1754	-1.535106	307.708979	6.319409	0.002302	1.3
1755	-1.562682	307.806915	6.317527	0.001615	1.3
1756	-1.551354	307.818262	6.317309	0.001609	1.3
1757	-1.536052	307.815621	6.317360	0.003500	1.5
1758	-1.501267	307.799261	6.317674	0.003177	1.4
1759	-1.574638	308.200711	6.309970	0.003053	1.3
1760	-1.531972	308.185282	6.310266	0.002326	1.3
1761	-1.532226	308.370106	6.306725	0.002006	1.3
1762	-1.539179	308.352083	6.307070	0.001912	1.6
1763	-1.516152	308.368772	6.306750	0.002156	1.2
1764	-1.498309	308.403866	6.306078	0.002210	1.3
1765	-1.480036	308.415562	6.305854	0.001689	1.3
1766	-1.544884	308.457951	6.305043	0.002161	1.3
1767	-1.496145	308.443426	6.305321	0.003261	1.3
1768	-1.494700	308.435691	6.305469	0.002782	1.3
1769	-1.507684	308.480294	6.304615	0.005497	1.3
1770	-1.550596	308.665463	6.301074	0.002474	1.2
1771	-1.541400	308.833975	6.297855	0.002559	1.4
1772	-1.520700	308.847258	6.297601	0.002943	1.3
1773	-1.532240	308.905289	6.296494	0.002450	1.3
1774	-1.520774	309.020705	6.294292	0.002533	1.2
1775	-1.530298	308.998342	6.294718	0.003867	1.3
1776	-1.528781	309.223756	6.290421	0.003263	1.3
1777	-1.530333	309.244332	6.290029	0.002402	1.3
1778	-1.518407	309.376761	6.287508	0.002692	1.7
1779	-1.528440	309.359631	6.287834	0.001745	1.3
1780	-1.525031	309.377534	6.287493	0.001724	1.3
1781	-1.548078	309.373404	6.287572	0.003154	1.3
1782	-1.540677	309.368011	6.287675	0.001562	1.3
1783	-1.525368	309.411171	6.286853	0.002315	1.3
1784	-1.537900	309.394417	6.287172	0.001815	1.2
1785	-1.523894	309.422835	6.286631	0.001808	1.3
1786	-1.529393	309.415559	6.286770	0.002116	1.2
1787	-1.495033	309.407628	6.286921	0.001749	1.2
1788	-1.502435	309.418522	6.286713	0.002608	1.3
1789	-1.504894	309.407354	6.286926	0.003821	1.3
1790	-1.502262	309.465503	6.285820	0.003802	1.2
1791	-1.513461	310.038096	6.274947	0.002828	1.3
1792	-1.504836	310.407579	6.267951	0.003732	1.4
1793	-1.526884	310.652797	6.263317	0.001970	1.3
1794	-1.548712	310.753714	6.261412	0.002147	1.3
1795	-1.546525	310.754138	6.261404	0.002752	1.4
1796	-1.507492	310.800466	6.260529	0.002907	1.3
1797	-1.488254	310.893718	6.258770	0.002394	1.3
1798	-1.553164	310.946481	6.257775	0.002872	1.3
1799	-1.513738	310.993030	6.256898	0.001828	1.2
1800	-1.514674	311.058813	6.255659	0.002154	1.4
1801	-1.499060	311.051768	6.255791	0.001687	1.4
1802	-1.496246	311.064861	6.255545	0.002020	1.3
1803	-1.525478	311.080107	6.255257	0.001635	1.3
1804	-1.512695	311.094417	6.254988	0.003836	1.3
1805	-1.547247	311.167223	6.253617	0.002255	1.3
1806	-1.498080	311.199700	6.253005	0.001756	1.3
1807	-1.540488	311.184002	6.253301	0.003668	1.3
1808	-1.519369	311.276639	6.251558	0.000951	1.4
1809	-1.531376	311.269758	6.251687	0.001332	1.7
1810	-1.526061	311.264521	6.251786	0.001867	1.3
1811	-1.495425	311.257458	6.251918	0.002357	1.3
1812	-1.549357	311.263665	6.251802	0.002237	1.3
1813	-1.527099	311.274379	6.251600	0.002654	1.3
1814	-1.488628	311.274283	6.251602	0.002641	1.3
1815	-1.512028	311.279789	6.251498	0.003336	1.3
1816	-1.540194	311.567473	6.246091	0.003430	1.2
1817	-1.515136	311.542341	6.246563	0.003645	1.3
1818	-1.494605	311.967644	6.238584	0.002047	1.4
1819	-1.508517	311.944117	6.239025	0.003029	1.5
1820	-1.503041	311.966204	6.238611	0.002076	1.4
1821	-1.565911	311.988208	6.238199	0.001687	1.3
1822	-1.526951	312.024334	6.237522	0.001975	2.4
1823	-1.475656	312.052571	6.236993	0.001522	1.6
1824	-1.508032	312.044880	6.237137	0.002947	1.5
1825	-1.504576	312.056230	6.236924	0.001942	1.7
1826	-1.516224	312.100193	6.236101	0.001090	1.3
1827	-1.555040	312.103884	6.236032	0.002624	1.4
1828	-1.508423	312.109953	6.235919	0.001414	1.4
1829	-1.524280	312.128137	6.235578	0.002065	1.3
1830	-1.500400	312.123525	6.235665	0.001889	1.3
1831	-1.510439	312.144066	6.235280	0.001485	1.3
1832	-1.519674	312.149916	6.235171	0.002051	1.3
1833	-1.488775	312.156788	6.235042	0.001301	1.3
1834	-1.537734	312.163246	6.234921	0.001824	1.3
1835	-1.516226	312.182409	6.234562	0.002366	1.7
1836	-1.496110	312.229923	6.233674	0.002842	1.4
1837	-1.491758	312.222316	6.233816	0.002791	1.3
1838	-1.543368	312.251473	6.233270	0.001097	1.6
1839	-1.535974	312.262826	6.233058	0.001174	1.4
1840	-1.554420	312.261208	6.233088	0.002480	1.4
1841	-1.466713	312.247863	6.233338	0.003011	1.5
1842	-1.529452	312.236204	6.233556	0.002251	1.4
1843	-1.489686	312.304051	6.232287	0.001820	1.3
1844	-1.517946	312.298599	6.232389	0.001736	1.5
1845	-1.529864	312.315141	6.232080	0.002284	1.3
1846	-1.515602	312.308115	6.232211	0.001977	1.3
1847	-1.492092	312.303509	6.232297	0.002640	1.5
1848	-1.528758	312.327541	6.231848	0.003260	1.3
1849	-1.478231	312.347313	6.231478	0.001978	1.3
1850	-1.518760	312.386476	6.230746	0.002202	1.4
1851	-1.510582	312.435112	6.229837	0.001437	1.2
1852	-1.487148	312.447909	6.229598	0.001907	1.2
1853	-1.496840	312.446150	6.229631	0.002766	1.3
1854	-1.496083	312.474624	6.229099	0.002557	1.4
1855	-1.537208	312.550281	6.227686	0.002449	1.3
1856	-1.512964	312.553800	6.227621	0.002186	1.3
1857	-1.515050	312.586749	6.227006	0.003724	1.3
1858	-1.489048	312.573492	6.227253	0.005513	1.3
1859	-1.508123	313.515637	6.209714	0.003408	1.3
1860	-1.523686	314.158836	6.197797	0.002620	1.3
1861	-1.499017	314.140696	6.198133	0.002347	1.3
1862	-1.500509	314.176717	6.197467	0.003058	1.4
1863	-1.526107	314.177597	6.197450	0.002439	1.3
1864	-1.516128	314.294141	6.195296	0.003024	1.3
1865	-1.492535	314.316393	6.194885	0.002279	1.4
1866	-1.525952	314.383075	6.193653	0.002106	1.4
1867	-1.501439	314.384925	6.193619	0.002170	1.3
1868	-1.516459	314.383755	6.193641	0.002306	1.4
1869	-1.504319	314.401515	6.193313	0.002990	1.3
1870	-1.505469	314.560745	6.190374	0.002319	1.4
1871	-1.487385	314.704304	6.187727	0.001804	1.7
1872	-1.553666	314.694828	6.187902	0.003372	1.4
1873	-1.542631	314.684872	6.188085	0.002826	1.3
1874	-1.512698	314.724735	6.187350	0.003388	1.3
1875	-1.538937	314.703890	6.187735	0.002342	1.6
1876	-1.525568	314.767695	6.186559	0.002143	1.3
1877	-1.505313	314.764762	6.186613	0.002360	1.3
1878	-1.514649	314.778806	6.186354	0.001992	1.3
1879	-1.538796	314.837758	6.185268	0.001210	1.3
1880	-1.559036	314.829718	6.185416	0.002158	1.3
1881	-1.569570	314.831289	6.185387	0.002161	1.3
1882	-1.520586	314.898641	6.184147	0.001500	1.3
1883	-1.528262	314.904320	6.184042	0.001866	1.3
1884	-1.522233	314.892464	6.184261	0.002357	1.3
1885	-1.493440	314.918351	6.183784	0.002435	1.3
1886	-1.497567	314.930259	6.183565	0.001521	1.5
1887	-1.509434	314.926676	6.183631	0.002140	1.5
1888	-1.519068	314.957586	6.183062	0.002514	1.3
1889	-1.503687	315.027652	6.181773	0.002382	1.4
1890	-1.503550	315.058876	6.181198	0.002680	1.4
1891	-1.524127	315.075070	6.180900	0.004008	1.3
1892	-1.548544	315.342044	6.175994	0.002126	1.4
1893	-1.517385	315.454754	6.173925	0.002782	1.5
1894	-1.507646	315.456417	6.173895	0.002713	1.6
1895	-1.560115	315.574743	6.171724	0.002807	1.3
1896	-1.525633	315.631017	6.170693	0.003313	1.4
1897	-1.493011	315.743815	6.168626	0.002633	1.3
1898	-1.504769	316.070963	6.162639	0.002087	1.4
1899	-1.508019	316.055051	6.162930	0.002692	1.4
1900	-1.549909	316.077704	6.162515	0.002200	1.2
