1:ItNr	2:Metric	3:StepSize	4:||Gradient||	Time[ms]
204	-0.198634	323.161858	0.002142	69.8
205	-1.254039	322.527792	0.003278	73.1
206	-1.113923	321.897034	0.003333	72.2
207	-0.832941	321.269554	0.003227	72.0
208	-1.015608	320.645325	0.002930	72.1
209	-1.351919	320.024320	0.001716	71.6
210	-0.733418	319.406512	0.001201	72.2
211	-1.099100	318.791875	0.003294	71.3
212	-1.243782	318.180381	0.004235	71.2
213	-0.000000	317.572005	0.000000	71.7
214	-0.135255	316.966721	0.002351	71.0
215	-0.003629	316.364504	0.001024	70.9
216	-0.040949	315.765329	0.001590	72.9
217	-1.098704	315.169170	0.003299	71.0
218	-1.420769	314.576003	0.002332	70.9
219	-1.186476	313.985804	0.001143	72.6
220	-0.917081	313.398548	0.002764	72.4
221	-1.246612	312.814213	0.005703	72.1
222	-1.042095	312.232773	0.006524	72.6
223	-1.037909	311.654207	0.001615	71.2
224	-1.464656	311.078491	0.007219	73.2
225	-0.382280	310.505602	0.001581	72.4
226	-0.000000	309.935518	0.000000	71.7
227	-0.000000	309.368217	0.000000	72.5
228	-0.000002	308.803676	0.000000	72.6
229	-0.526542	308.241874	0.003179	74.4
230	-0.526815	307.682789	0.001444	74.4
231	-1.088097	307.126400	0.001888	72.5
232	-1.217010	306.572687	0.007542	73.4
233	-1.248478	306.021627	0.003317	74.9
234	-1.365558	305.473201	0.001901	73.9
235	-1.067091	304.927388	0.003002	73.7
236	-1.273989	304.384168	0.006917	72.7
237	-0.354265	303.843521	0.004238	72.1
238	-1.254130	303.305427	0.015449	71.1
239	-1.053841	302.769867	0.001158	71.1
240	-0.675826	302.236821	0.001662	72.1
241	-1.254847	301.706270	0.003516	71.7
242	-1.303388	301.178196	0.005957	71.4
243	-1.151641	300.652580	0.001542	73.9
244	-0.000000	300.129402	0.000000	69.8
245	-0.948724	299.608645	0.001997	78.4
246	-0.694691	299.090291	0.002491	76.9
247	-0.689913	298.574321	0.001975	75.8
248	-1.314167	298.060718	0.001455	72.8
249	-0.707874	297.549465	0.001615	73.7
250	-0.979728	297.040543	0.004305	72.6
251	-0.998808	296.533936	0.002164	71.9
252	-0.026521	296.029626	0.000714	69.8
253	-0.634637	295.527597	0.001753	72.0
254	-0.791009	295.027832	0.001880	72.6
255	-0.000000	294.530315	0.000000	71.2
256	-0.126264	294.035028	0.001107	71.6
257	-1.365757	293.541956	0.002276	73.3
258	-0.000000	293.051083	0.000000	71.2
259	-1.125174	292.562393	0.002474	69.3
260	-0.997768	292.075870	0.001764	72.3
261	-0.842557	291.591498	0.001248	72.5
262	-0.980375	291.109263	0.004543	71.8
263	-0.790149	290.629149	0.003000	72.8
264	-0.989908	290.151140	0.001559	72.5
265	-0.000000	289.675222	0.000000	70.9
266	-1.370572	289.201380	0.003533	71.2
267	-0.916188	288.729600	0.001634	69.5
268	-1.155480	288.259866	0.001475	71.3
269	-0.021272	287.792165	0.001181	71.5
270	-0.847758	287.326481	0.002047	72.9
271	-0.000000	286.862802	0.000000	71.6
272	-0.874997	286.401113	0.015132	70.7
273	-0.567974	285.941400	0.003425	70.1
274	-0.524436	285.483649	0.001838	71.0
275	-1.548374	285.027847	0.004090	72.1
276	-0.000000	284.573981	0.000000	73.3
277	-0.877324	284.122037	0.006383	72.2
278	-0.863156	283.672002	0.001696	70.6
279	-0.830208	283.223863	0.004607	71.8
