1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
161	-0.626334	67.619323	408.580784	0.005016	11.0
162	-0.597634	68.619323	404.021714	0.004818	10.9
163	-0.605382	69.619323	399.563264	0.005892	6.6
164	-0.609437	70.619323	395.202140	0.003859	7.3
165	-0.585604	71.619323	390.935189	0.003149	8.0
166	-0.590302	71.013846	393.507649	0.004588	5.4
167	-0.654881	70.401448	396.144186	0.003398	10.5
168	-0.601489	69.789051	398.816291	0.010156	2.9
169	-0.586178	70.789051	394.471369	0.006085	4.6
170	-0.585105	71.789051	390.220098	0.003294	3.7
171	-0.610269	72.788980	386.059775	0.004918	6.5
172	-0.575915	73.788980	381.986941	0.005853	6.7
173	-0.600951	74.788980	377.999145	0.005116	6.0
174	-0.598816	75.788980	374.093750	0.006175	5.8
175	-0.607718	76.788980	370.268230	0.004344	5.9
176	-0.622954	76.176582	372.601626	0.003521	6.0
177	-0.600768	77.176582	368.806407	0.005562	4.4
178	-0.572438	78.176582	365.087723	0.002634	5.8
179	-0.618100	77.564184	367.356082	0.004509	5.8
180	-0.599987	76.951786	369.652805	0.005273	5.8
181	-0.615769	77.951786	365.917119	0.006833	5.8
182	-0.602663	77.339388	368.195828	0.005614	7.7
183	-0.636767	78.339388	364.489385	0.005377	5.7
184	-0.627353	79.339388	360.856819	0.002347	6.4
185	-0.641211	80.339388	357.295945	0.003416	6.1
186	-0.621552	79.726990	359.468226	0.004712	6.2
187	-0.629329	79.114592	361.667081	0.006284	4.1
188	-0.595347	78.502194	363.893004	0.007607	7.6
189	-0.589489	79.502194	360.272257	0.003636	11.1
190	-0.579766	78.889796	362.480991	0.003731	5.9
191	-0.591552	79.889036	358.890855	0.003945	11.0
192	-0.584285	80.889036	355.368486	0.003833	12.0
193	-0.601313	80.276638	357.517322	0.006041	7.2
194	-0.571330	81.276638	354.021731	0.003426	5.9
195	-0.601552	82.276638	350.593833	0.003117	7.8
196	-0.644176	81.664433	352.684482	0.003296	6.2
197	-0.610829	81.052039	354.800873	0.004692	10.9
198	-0.607320	82.052039	351.357944	0.005231	5.8
199	-0.605096	83.052039	347.981192	0.005911	5.8
200	-0.616042	84.052039	344.668727	0.004338	6.8
201	-0.625746	83.439641	346.689745	0.003851	5.9
202	-0.604426	82.827521	348.733670	0.003708	8.4
203	-0.615482	82.215124	350.802781	0.004082	9.0
204	-0.583251	83.198396	347.492415	0.003704	6.9
205	-0.609281	84.198357	344.189335	0.003557	7.9
206	-0.583731	83.585959	346.204718	0.005920	5.4
207	-0.577680	84.585959	342.925829	0.004148	5.7
208	-0.588135	85.585959	339.708465	0.003700	6.3
209	-0.616507	84.973561	341.671565	0.005845	6.1
210	-0.606094	85.973561	338.477584	0.003500	5.6
211	-0.598582	85.361163	340.426443	0.004239	6.0
212	-0.611140	84.748765	342.397875	0.009892	3.6
213	-0.601626	85.748765	339.190364	0.007381	2.8
214	-0.614709	86.748765	336.042389	0.004830	2.8
215	-0.584896	86.136367	337.963228	0.004163	2.8
216	-0.614945	85.523969	339.906152	0.003140	2.8
217	-0.561906	84.911574	341.871536	0.004095	2.9
218	-0.572969	84.299176	343.859789	0.006661	2.8
219	-0.588791	83.686778	345.871304	0.003160	6.0
220	-0.598972	84.686778	342.598697	0.005842	11.3
221	-0.613380	84.074380	344.595442	0.005783	6.0
222	-0.589098	85.074380	341.346821	0.002271	5.8
223	-0.603316	84.461982	343.328958	0.005173	11.2
224	-0.603763	83.849584	345.334249	0.007934	7.1
225	-0.607672	83.237186	347.363102	0.001969	11.1
226	-0.596401	84.237186	344.062339	0.004512	6.4
227	-0.614479	83.624789	346.076230	0.002330	5.9
228	-0.596435	83.012391	348.113837	0.003560	5.8
229	-0.597253	84.012391	344.798859	0.003084	5.9
230	-0.620881	85.011705	341.548628	0.006023	5.9
231	-0.609933	84.399307	343.533116	0.007095	6.7
232	-0.627917	83.786909	345.540799	0.002747	7.0
233	-0.579937	83.174542	347.571987	0.008871	12.6
234	-0.603367	82.562144	349.627298	0.006634	10.1
235	-0.578246	83.562144	346.283570	0.004265	11.3
236	-0.594287	82.949746	348.323627	0.002619	6.7
237	-0.564764	83.949746	345.004670	0.004569	11.0
